movie_id,movie_name,year,certificate,runtime,rating,description,director,director_id,star,star_id,votes,gross(in $),Genre1,Genre2,Genre3
tt0109287,Blank Check,1994,PG,93 min,5.2,"After a bike accident, a young boy inadvertently gains possession of a check for $1 million and proceeds to spend it, unaware that the gangsters it belongs to are in pursuit.",Rupert Wainwright,/name/nm0906548/,"Brian Bonsall, 
Karen Duffy, 
James Rebhorn, 
Jayne Atkinson","/name/nm0095176/,/name/nm0240565/,/name/nm0714310/,/name/nm0040739/",21062.0,30577969.0,Comedy, Crime, Family
tt0102603,Oscar,1991,PG,109 min,6.5,"A gangster attempts to keep the promise he made to his dying father: that he would give up his life of crime and ""go straight"".",John Landis,/name/nm0000484/,"Sylvester Stallone, 
Ornella Muti, 
Peter Riegert, 
Chazz Palminteri","/name/nm0000230/,/name/nm0001560/,/name/nm0726200/,/name/nm0001590/",32788.0,23562716.0,Comedy, Crime,
tt0335245,The Ladykillers,2004,R,104 min,6.2,"An eccentric, if not charming Southern professor and his crew pose as a classical ensemble in order to rob a casino, all under the nose of his unsuspecting but sharp old landlady.","Ethan Coen, 
Joel Coen",/name/nm0001053/,"Tom Hanks, 
Marlon Wayans, 
Irma P. Hall, 
J.K. Simmons","/name/nm0001054/,/name/nm0000158/,/name/nm0005541/,/name/nm0355659/,/name/nm0799777/",106103.0,39799191.0,Comedy, Crime, Thriller
tt0091877,Ruthless People,1986,R,93 min,6.9,"A couple cheated by a vile businessman kidnaps his wife in retaliation, not knowing that their enemy is delighted that they did.","Jim Abrahams, 
David Zucker, 
Jerry Zucker",/name/nm0000720/,"Bette Midler, 
Danny DeVito, 
Judge Reinhold, 
Helen Slater","/name/nm0001878/,/name/nm0958387/,/name/nm0000541/,/name/nm0000362/,/name/nm0001662/,/name/nm0000644/",29255.0,71624879.0,Comedy, Crime,
tt0435670,The Invisible,2007,PG-13,102 min,6.1,A teenager is left invisible to the living after an attack.,David S. Goyer,/name/nm0275286/,"Justin Chatwin, 
Margarita Levieva, 
Marcia Gay Harden, 
Christopher Rodriguez Marquette","/name/nm0154226/,/name/nm1760272/,/name/nm0001315/,/name/nm0549815/",35891.0,20568319.0,Crime, Drama, Fantasy
tt0059793,That Darn Cat!,1965,Approved,116 min,6.7,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.",Robert Stevenson,/name/nm0829038/,"Hayley Mills, 
Dean Jones, 
Dorothy Provine, 
Roddy McDowall","/name/nm0001539/,/name/nm0427894/,/name/nm0699063/,/name/nm0001522/",7270.0,28062222.0,Comedy, Crime, Family
tt0246464,Big Trouble,2002,PG-13,85 min,6.4,"The lives of several Miami denizens, from ad agents to gunrunners to street thugs to law enforcement to school-children, intersect with humorous and dangerous results.",Barry Sonnenfeld,/name/nm0001756/,"Tim Allen, 
Rene Russo, 
Stanley Tucci, 
Tom Sizemore","/name/nm0000741/,/name/nm0000623/,/name/nm0001804/,/name/nm0001744/",21083.0,7262288.0,Comedy, Crime, Thriller
tt0312549,Veronica Guerin,2003,R,98 min,6.8,An Irish journalist writes a series of stories about drug dealers.,Joel Schumacher,/name/nm0001708/,"Cate Blanchett, 
Colin Farrell, 
Brenda Fricker, 
Ciarán Hinds","/name/nm0000949/,/name/nm0268199/,/name/nm0002084/,/name/nm0001354/",20912.0,1571504.0,Biography, Crime, Drama
tt0110955,The Ref,1994,R,97 min,6.9,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",Ted Demme,/name/nm0001130/,"Denis Leary, 
Judy Davis, 
Kevin Spacey, 
Robert J. Steinmiller Jr.","/name/nm0001459/,/name/nm0001114/,/name/nm0000228/,/name/nm0826198/",25492.0,11439193.0,Comedy, Crime, Drama
tt0104006,Consenting Adults,1992,R,99 min,5.7,"During a joint dinner at the restaurant, the neighbors offer to exchange wives for one night. It was a joke, but only at first.",Alan J. Pakula,/name/nm0001587/,"Kevin Kline, 
Mary Elizabeth Mastrantonio, 
Kevin Spacey, 
Rebecca Miller","/name/nm0000177/,/name/nm0001512/,/name/nm0000228/,/name/nm0589182/",7963.0,21591728.0,Crime, Drama, Mystery
tt0092105,Tough Guys,1986,PG,104 min,6.2,Two elderly gangsters are released from prison only to find they have trouble fitting in as old men who still take no guff from anyone.,Jeff Kanew,/name/nm0437596/,"Burt Lancaster, 
Kirk Douglas, 
Charles Durning, 
Alexis Smith","/name/nm0000044/,/name/nm0000018/,/name/nm0001164/,/name/nm0807252/",7507.0,21458229.0,Comedy, Crime,
tt0104114,The Distinguished Gentleman,1992,R,112 min,5.9,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",Jonathan Lynn,/name/nm0528718/,"Eddie Murphy, 
Lane Smith, 
Sheryl Lee Ralph, 
Joe Don Baker","/name/nm0000552/,/name/nm0809031/,/name/nm0005336/,/name/nm0000833/",16373.0,46666502.0,Comedy, Crime,
tt0119214,Gone Fishin',1997,PG,94 min,4.8,Two lifelong fishing buddies must overcome a series of obstacles to enjoy their ultimate fishing trip.,Christopher Cain,/name/nm0128883/,"Joe Pesci, 
Danny Glover, 
Rosanna Arquette, 
Lynn Whitfield","/name/nm0000582/,/name/nm0000418/,/name/nm0000275/,/name/nm0005551/",10239.0,19736932.0,Comedy, Crime,
tt0115645,Before and After,1996,PG-13,108 min,6.1,Two parents deal with the effects when their son is accused of murdering his girlfriend.,Barbet Schroeder,/name/nm0775447/,"Meryl Streep, 
Liam Neeson, 
Edward Furlong, 
Julia Weldon","/name/nm0000658/,/name/nm0000553/,/name/nm0000411/,/name/nm0919733/",9470.0,8797839.0,Crime, Drama, Mystery
tt0250310,Corky Romano,2001,PG-13,86 min,4.7,The loser son of a Mafia honcho must go undercover for the FBI.,Rob Pritts,/name/nm0698125/,"Chris Kattan, 
Peter Falk, 
Vinessa Shaw, 
Peter Berg","/name/nm0441592/,/name/nm0000393/,/name/nm0005416/,/name/nm0000916/",13410.0,23978402.0,Comedy, Crime,
tt0101453,Billy Bathgate,1991,R,106 min,5.9,"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",Robert Benton,/name/nm0000914/,"Dustin Hoffman, 
Nicole Kidman, 
Loren Dean, 
Bruce Willis","/name/nm0000163/,/name/nm0000173/,/name/nm0000363/,/name/nm0000246/",12311.0,15965919.0,Crime, Drama, Thriller
tt0101694,Deceived,1991,PG-13,104 min,6.1,"A man is murdered when checking authenticity of ancient Egyptian jewelry at a museum. Adrienne finds out after the death of her husband, that he was using a fake name. Are the 2 deaths linked?",Damian Harris,/name/nm0364578/,"Goldie Hawn, 
John Heard, 
Damon Redfern, 
Charles Kassatly","/name/nm0000443/,/name/nm0001334/,/name/nm0714817/,/name/nm0440833/",7661.0,28738096.0,Crime, Drama, Mystery
tt0099512,Ernest Goes to Jail,1990,PG,81 min,5.4,Ernest P. Worrell is a bank janitor sent to jail when people mistake his identity for a look-alike.,John R. Cherry III,/name/nm0156047/,"Jim Varney, 
Gailard Sartain, 
Bill Byrge, 
Barbara Tyson","/name/nm0001815/,/name/nm0765605/,/name/nm0126093/,/name/nm0879148/",9713.0,25029569.0,Comedy, Crime, Family
tt0105483,A Stranger Among Us,1992,PG-13,110 min,5.6,"Emily, a tough NYPD cop, is sent to an orthodox Jewish community to investigate a missing person plus $720,000 in missing diamonds. To solve what becomes a murder case, she has to join the community.",Sidney Lumet,/name/nm0001486/,"Melanie Griffith, 
Eric Thal, 
John Pankow, 
Tracy Pollan","/name/nm0000429/,/name/nm0856908/,/name/nm0659601/,/name/nm0001630/",3988.0,12282994.0,Crime, Drama, Romance
tt0107057,Guilty as Sin,1993,R,107 min,5.6,"A female lawyer takes an accused wife-murderer as a client, but finds herself morally compelled to betray him one way or another.",Sidney Lumet,/name/nm0001486/,"Rebecca De Mornay, 
Don Johnson, 
Stephen Lang, 
Jack Warden","/name/nm0000360/,/name/nm0000467/,/name/nm0002332/,/name/nm0912001/",5588.0,22886222.0,Crime, Drama, Thriller
tt0171356,Gun Shy,2000,R,101 min,5.6,An undercover agent relies on the support of an unstable therapy group while working a sting operation.,Eric Blakeney,/name/nm0086826/,"Liam Neeson, 
Sandra Bullock, 
Oliver Platt, 
José Zúñiga","/name/nm0000553/,/name/nm0000113/,/name/nm0001624/,/name/nm0959242/",7613.0,1631839.0,Comedy, Crime, Romance
tt0106292,Another Stakeout,1993,PG-13,108 min,5.6,Two immature detectives are joined by a pesky assistant district attorney in staking out a lakeside home where a Mafia trial witness is believed to be heading.,John Badham,/name/nm0000824/,"Richard Dreyfuss, 
Emilio Estevez, 
Rosie O'Donnell, 
Dennis Farina","/name/nm0000377/,/name/nm0000389/,/name/nm0005280/,/name/nm0001199/",14868.0,20208496.0,Comedy, Crime,
tt0198386,The Crew,2000,PG-13,88 min,5.6,Four retired mobsters plan one last crime to save their retirement home.,Michael Dinner,/name/nm0227781/,"Richard Dreyfuss, 
Burt Reynolds, 
Dan Hedaya, 
Seymour Cassel","/name/nm0000377/,/name/nm0000608/,/name/nm0000445/,/name/nm0001025/",6523.0,13019253.0,Comedy, Crime,
tt0107594,Money for Nothing,1993,R,100 min,5.7,An unemployed man finds a money bag of $1.2 million after it dropped off an armored car.,Ramón Menéndez,/name/nm0579466/,"John Cusack, 
Debi Mazar, 
Michael Madsen, 
Benicio Del Toro","/name/nm0000131/,/name/nm0000529/,/name/nm0000514/,/name/nm0001125/",4120.0,1044824.0,Comedy, Crime, Drama
tt0110044,Holy Matrimony,1994,PG-13,93 min,5.1,A young Hutterite boy must marry his late brother's wife who comes from outside the community.,Leonard Nimoy,/name/nm0000559/,"Patricia Arquette, 
Joseph Gordon-Levitt, 
Armin Mueller-Stahl, 
Tate Donovan","/name/nm0000099/,/name/nm0330687/,/name/nm0000090/,/name/nm0004883/",1564.0,713234.0,Comedy, Crime,
tt0112443,Bad Company,1995,R,108 min,5.4,"Nelson Crowe is a CIA operative under the thumb of the Company for a disputed delivery of $50,000 in gold. They blackmail him into working for the Grimes Organization, which is set up as a ...                See full summary »",Damian Harris,/name/nm0364578/,"Ellen Barkin, 
Laurence Fishburne, 
Frank Langella, 
Michael Beach","/name/nm0000289/,/name/nm0000401/,/name/nm0001449/,/name/nm0004729/",3217.0,3700000.0,Crime, Drama, Thriller
tt0119906,Playing God,1997,R,94 min,5.6,A disgraced surgeon leaves his former life and reinvents himself as a gunshot doctor in the criminal underworld.,Andy Wilson,/name/nm0933002/,"David Duchovny, 
Timothy Hutton, 
Angelina Jolie, 
Michael Massee","/name/nm0000141/,/name/nm0000459/,/name/nm0001401/,/name/nm0557219/",7768.0,4052347.0,Crime, Drama, Thriller
tt0110189,The Jerky Boys,1995,R,82 min,4.7,A hilarious prank phone call pushes the buttons of an angry mob boss.,James Melkonian,/name/nm0577849/,"John G. Brennan, 
Kamal Ahmed, 
Alan Arkin, 
William Hickey","/name/nm0107322/,/name/nm0436379/,/name/nm0000273/,/name/nm0382676/",2692.0,7557877.0,Comedy, Crime,
tt0103128,True Identity,1991,R,93 min,5.1,"In order to escape from the mob, an African-American man must disguise himself as a white man.",Charles Lane,/name/nm0485273/,"Lenny Henry, 
Frank Langella, 
Charles Lane, 
J.T. Walsh","/name/nm0377901/,/name/nm0001449/,/name/nm0485273/,/name/nm0000687/",1273.0,4693236.0,Comedy, Crime,
tt0091668,Off Beat,1986,PG,92 min,5.0,"Joe Gower's job is skating through library shelves, fetching books. A police officer and friend of his is chosen to participate in a charity dance performance. Gower agrees to take his ...                See full summary »",Michael Dinner,/name/nm0227781/,"Judge Reinhold, 
Meg Tilly, 
Cleavant Derricks, 
Joe Mantegna","/name/nm0001662/,/name/nm0000672/,/name/nm0220598/,/name/nm0001505/",980.0,4842778.0,Comedy, Crime, Romance
tt0113044,Feast of July,1995,R,116 min,6.2,"After an abandoned young woman in late 19th Century England is taken in by a rural couple with three handsome sons, tragic consequences result.",Christopher Menaul,/name/nm0578757/,"Embeth Davidtz, 
Tom Bell, 
Gemma Jones, 
James Purefoy","/name/nm0001110/,/name/nm0068552/,/name/nm0428121/,/name/nm0700856/",576.0,293274.0,Crime, Drama, Mystery
tt2953050,Encanto,2021,PG,102 min,7.2,A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,"Jared Bush, 
Byron Howard, 
Charise Castro Smith",/name/nm1158544/,"Stephanie Beatriz, 
María Cecilia Botero, 
John Leguizamo, 
Mauro Castillo","/name/nm0397174/,/name/nm4146781/,/name/nm3715867/,/name/nm1239720/,/name/nm0000491/,/name/nm8871347/",228597.0,96093622.0,Animation, Comedy, Family
tt0101414,Beauty and the Beast,1991,G,84 min,8.0,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"Gary Trousdale, 
Kirk Wise",/name/nm0873779/,"Paige O'Hara, 
Robby Benson, 
Jesse Corti, 
Rex Everhart","/name/nm0936374/,/name/nm0641314/,/name/nm0000913/,/name/nm0181425/,/name/nm0263591/",459376.0,218967620.0,Animation, Family, Fantasy
tt0398808,Bridge to Terabithia,2007,PG,96 min,7.2,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,Gabor Csupo,/name/nm0190780/,"Josh Hutcherson, 
AnnaSophia Robb, 
Zooey Deschanel, 
Robert Patrick","/name/nm1242688/,/name/nm1455681/,/name/nm0221046/,/name/nm0001598/",161122.0,82272442.0,Drama, Family, Fantasy
tt0247638,The Princess Diaries,2001,G,115 min,6.4,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.",Garry Marshall,/name/nm0005190/,"Julie Andrews, 
Anne Hathaway, 
Hector Elizondo, 
Heather Matarazzo","/name/nm0000267/,/name/nm0004266/,/name/nm0001185/,/name/nm0000525/",150564.0,108248956.0,Comedy, Family, Romance
tt0058331,Mary Poppins,1964,G,139 min,7.8,"In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",Robert Stevenson,/name/nm0829038/,"Julie Andrews, 
Dick Van Dyke, 
David Tomlinson, 
Glynis Johns","/name/nm0000267/,/name/nm0001813/,/name/nm0866835/,/name/nm0424318/",176142.0,102272727.0,Comedy, Family, Fantasy
tt0107120,Hocus Pocus,1993,PG,96 min,6.9,"A teenage boy named Max and his little sister move to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.",Kenny Ortega,/name/nm0650905/,"Bette Midler, 
Sarah Jessica Parker, 
Kathy Najimy, 
Omri Katz","/name/nm0000541/,/name/nm0000572/,/name/nm0001562/,/name/nm0441814/",144663.0,39514713.0,Comedy, Family, Fantasy
tt0104868,The Mighty Ducks,1992,PG,104 min,6.5,A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,Stephen Herek,/name/nm0378893/,"Emilio Estevez, 
Joss Ackland, 
Lane Smith, 
Heidi Kling","/name/nm0000389/,/name/nm0000722/,/name/nm0809031/,/name/nm0459706/",68011.0,50752337.0,Comedy, Drama, Family
tt0116583,The Hunchback of Notre Dame,1996,G,91 min,7.0,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.","Gary Trousdale, 
Kirk Wise",/name/nm0873779/,"Demi Moore, 
Jason Alexander, 
Mary Kay Bergman, 
Corey Burton","/name/nm0936374/,/name/nm0000193/,/name/nm0004517/,/name/nm0074834/,/name/nm0123553/",161199.0,100138851.0,Animation, Drama, Family
tt0107688,The Nightmare Before Christmas,1993,PG,76 min,7.9,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",Henry Selick,/name/nm0783139/,"Danny Elfman, 
Chris Sarandon, 
Catherine O'Hara, 
William Hickey","/name/nm0000384/,/name/nm0001697/,/name/nm0001573/,/name/nm0382676/",347731.0,75082668.0,Animation, Family, Fantasy
tt0104990,Newsies,1992,PG,121 min,6.9,A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.,Kenny Ortega,/name/nm0650905/,"Christian Bale, 
Bill Pullman, 
Robert Duvall, 
Ann-Margret","/name/nm0000288/,/name/nm0000597/,/name/nm0000380/,/name/nm0000268/",21401.0,2819485.0,Drama, Family, History
tt0322330,Freaky Friday,2003,PG,97 min,6.3,"An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.",Mark Waters,/name/nm0914132/,"Jamie Lee Curtis, 
Lindsay Lohan, 
Mark Harmon, 
Harold Gould","/name/nm0000130/,/name/nm0517820/,/name/nm0001319/,/name/nm0332390/",142231.0,110230332.0,Comedy, Family, Fantasy
tt0101862,Father of the Bride,1991,PG,105 min,6.5,"With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.",Charles Shyer,/name/nm0796124/,"Steve Martin, 
Diane Keaton, 
Martin Short, 
Kimberly Williams-Paisley","/name/nm0000188/,/name/nm0000473/,/name/nm0001737/,/name/nm0931090/",79260.0,89325780.0,Comedy, Family, Romance
tt0105417,Sister Act,1992,PG,100 min,6.5,"When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.",Emile Ardolino,/name/nm0001915/,"Whoopi Goldberg, 
Maggie Smith, 
Kathy Najimy, 
Wendy Makkena","/name/nm0000155/,/name/nm0001749/,/name/nm0001562/,/name/nm0538655/",101756.0,139610000.0,Comedy, Family, Music
tt0368933,The Princess Diaries 2: Royal Engagement,2004,G,113 min,5.8,"Now settled in Genovia, Princess Mia faces a new revelation: she is being primed for an arranged marriage to an English suitor.",Garry Marshall,/name/nm0005190/,"Anne Hathaway, 
Callum Blue, 
Julie Andrews, 
Hector Elizondo","/name/nm0004266/,/name/nm0089485/,/name/nm0000267/,/name/nm0001185/",83481.0,95170481.0,Comedy, Family, Romance
tt0108147,Sister Act 2: Back in the Habit,1993,PG,107 min,5.6,Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,Bill Duke,/name/nm0004886/,"Whoopi Goldberg, 
Kathy Najimy, 
Maggie Smith, 
Barnard Hughes","/name/nm0000155/,/name/nm0001562/,/name/nm0001749/,/name/nm0400464/",55435.0,57319029.0,Comedy, Family, Music
tt0492956,The Game Plan,2007,PG,110 min,6.2,An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.,Andy Fickman,/name/nm0275698/,"Dwayne Johnson, 
Kyra Sedgwick, 
Madison Pettis, 
Roselyn Sanchez","/name/nm0425005/,/name/nm0001718/,/name/nm2202521/,/name/nm0761052/",80674.0,90648202.0,Comedy, Family, Sport
tt0038969,Song of the South,1946,G,94 min,7.0,"The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear.","Harve Foster, 
Wilfred Jackson",/name/nm0287836/,"Ruth Warrick, 
Bobby Driscoll, 
James Baskett, 
Luana Patten","/name/nm0414144/,/name/nm0913095/,/name/nm0237985/,/name/nm0059934/,/name/nm0666087/",14362.0,63717040.0,Animation, Comedy, Family
tt0110006,Heavyweights,1995,PG,100 min,6.6,"Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that it is a woodland hellhole run by a psycho ex-fitness instructor.",Steven Brill,/name/nm0109359/,"Tom McGowan, 
Aaron Schwartz, 
Ben Stiller, 
David Goldman","/name/nm0569711/,/name/nm0777125/,/name/nm0001774/,/name/nm0325762/",28819.0,17689177.0,Comedy, Drama, Family
tt0109520,D2: The Mighty Ducks,1994,PG,106 min,6.1,Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?,Sam Weisman,/name/nm0918873/,"Emilio Estevez, 
Kathryn Erbe, 
Michael Tucker, 
Jan Rubes","/name/nm0000389/,/name/nm0002062/,/name/nm0875951/,/name/nm0747962/",41282.0,45610410.0,Comedy, Drama, Family
tt0042332,Cinderella,1950,G,74 min,7.3,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother.","Clyde Geronimi, 
Wilfred Jackson, 
Hamilton Luske",/name/nm0314671/,"Ilene Woods, 
James MacDonald, 
Eleanor Audley, 
Verna Felton","/name/nm0414144/,/name/nm0527217/,/name/nm0940627/,/name/nm0531763/,/name/nm0041598/,/name/nm0271658/",163775.0,85000000.0,Animation, Family, Fantasy
tt0094137,Three Men and a Baby,1987,PG,102 min,6.1,Three bachelors find themselves forced to take care of a baby left by one of the guys' girlfriends.,Leonard Nimoy,/name/nm0000559/,"Tom Selleck, 
Steve Guttenberg, 
Ted Danson, 
Nancy Travis","/name/nm0000633/,/name/nm0000430/,/name/nm0001101/,/name/nm0001802/",55008.0,167780960.0,Comedy, Drama, Family
tt0109127,Angels in the Outfield,1994,PG,102 min,6.2,"When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible.",William Dear,/name/nm0213100/,"Danny Glover, 
Brenda Fricker, 
Tony Danza, 
Christopher Lloyd","/name/nm0000418/,/name/nm0002084/,/name/nm0001103/,/name/nm0000502/",32856.0,50236831.0,Comedy, Family, Fantasy
tt0119137,Flubber,1997,PG,93 min,5.3,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",Les Mayfield,/name/nm0562645/,"Robin Williams, 
Marcia Gay Harden, 
Christopher McDonald, 
Ted Levine","/name/nm0000245/,/name/nm0001315/,/name/nm0001520/,/name/nm0505971/",91200.0,92977226.0,Comedy, Family, Sci-Fi
tt0032455,Fantasia,1940,G,124 min,7.7,"A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.","James Algar, 
Samuel Armstrong, 
Ford Beebe Jr., 
Norman Ferguson, 
David Hand, 
Jim Handley, 
T. Hee, 
Wilfred Jackson, 
Hamilton Luske, 
Bill Roberts, 
Paul Satterfield, 
Ben Sharpsteen",/name/nm0019282/,"Leopold Stokowski, 
Deems Taylor, 
The Philadelphia Orchestra, 
Corey Burton","/name/nm0035899/,/name/nm1968474/,/name/nm0272568/,/name/nm0359457/,/name/nm0359610/,/name/nm0373429/,/name/nm0414144/,/name/nm0527217/,/name/nm0730860/,/name/nm0766402/,/name/nm0789313/,/name/nm0831439/,/name/nm0852252/,/name/nm1727756/,/name/nm0123553/",98501.0,76408097.0,Animation, Family, Fantasy
tt0283084,Tuck Everlasting,2002,PG,90 min,6.6,A young woman meets and falls in love with a young man who is part of a family of immortals.,Jay Russell,/name/nm0751221/,"Alexis Bledel, 
Jonathan Jackson, 
Sissy Spacek, 
William Hurt","/name/nm0088127/,/name/nm0005044/,/name/nm0000651/,/name/nm0000458/",24408.0,19158074.0,Drama, Family, Fantasy
tt0338094,The Haunted Mansion,2003,PG,88 min,5.1,"A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.",Rob Minkoff,/name/nm0591450/,"Eddie Murphy, 
Marsha Thomason, 
Jennifer Tilly, 
Terence Stamp","/name/nm0000552/,/name/nm0859720/,/name/nm0000236/,/name/nm0000654/",50718.0,75847266.0,Comedy, Family, Fantasy
tt0962726,High School Musical 3: Senior Year,2008,G,112 min,4.9,"As seniors in high school, Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats, they stage a spring musical to address their experiences, hopes and fears about their future.",Kenny Ortega,/name/nm0650905/,"Zac Efron, 
Vanessa Hudgens, 
Ashley Tisdale, 
Lucas Grabeel","/name/nm1374980/,/name/nm1227814/,/name/nm0864308/,/name/nm1727317/",64156.0,90559416.0,Comedy, Drama, Family
tt0119432,Jungle 2 Jungle,1997,PG,105 min,5.2,"A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process.",John Pasquin,/name/nm0664756/,"Tim Allen, 
Martin Short, 
JoBeth Williams, 
Lolita Davidovich","/name/nm0000741/,/name/nm0001737/,/name/nm0001851/,/name/nm0000357/",24942.0,59925026.0,Comedy, Family,
tt0111070,The Santa Clause,1994,PG,97 min,6.5,"When a man inadvertently makes Santa fall off his roof on Christmas Eve, he finds himself magically recruited to take his place.",John Pasquin,/name/nm0664756/,"Tim Allen, 
Judge Reinhold, 
Wendy Crewson, 
Eric Lloyd","/name/nm0000741/,/name/nm0001662/,/name/nm0187724/,/name/nm0005156/",124095.0,144833357.0,Comedy, Drama, Family
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,PG,81 min,6.2,"Alexander's day begins with gum stuck in his hair, followed by more calamities. However, he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother and sister - who all find themselves living through their own terrible, horrible, no good, very bad day.",Miguel Arteta,/name/nm0037708/,"Steve Carell, 
Jennifer Garner, 
Ed Oxenbould, 
Dylan Minnette","/name/nm0136797/,/name/nm0004950/,/name/nm4590837/,/name/nm1910255/",44989.0,66954149.0,Comedy, Drama, Family
tt0120029,RocketMan,1997,PG,95 min,5.8,Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.,Stuart Gillard,/name/nm0318795/,"Harland Williams, 
Jessica Lundy, 
William Sadler, 
Jeffrey DeMunn","/name/nm0005558/,/name/nm0526649/,/name/nm0006669/,/name/nm0218810/",9916.0,15448043.0,Comedy, Family, Sci-Fi
tt1028576,Secretariat,2010,PG,123 min,7.2,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",Randall Wallace,/name/nm0908824/,"Diane Lane, 
John Malkovich, 
Margo Martindale, 
Nelsan Ellis","/name/nm0000178/,/name/nm0000518/,/name/nm0553269/,/name/nm1734700/",29159.0,59713955.0,Biography, Drama, Family
tt0396652,Ice Princess,2005,G,98 min,6.0,"With the help of her coach, her mom, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater.",Tim Fywell,/name/nm0299563/,"Michelle Trachtenberg, 
Kim Cattrall, 
Trevor Blumas, 
Joan Cusack","/name/nm0005502/,/name/nm0000326/,/name/nm0089720/,/name/nm0000349/",27797.0,24381334.0,Comedy, Drama, Family
tt0118570,Air Bud,1997,PG,98 min,5.3,An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,Charles Martin Smith,/name/nm0001747/,"Michael Jeter, 
Kevin Zegers, 
Wendy Makkena, 
Bill Cobbs","/name/nm0005052/,/name/nm0954225/,/name/nm0538655/,/name/nm0167850/",18391.0,24629916.0,Comedy, Drama, Family
tt0112499,The Big Green,1995,PG,100 min,5.5,"A teacher on exchange from England is placed in an underachieving Texas school, where she coaches the students in soccer, improving their self-esteem and leading to unexpected success.",Holly Goldberg Sloan,/name/nm0805965/,"Steve Guttenberg, 
Olivia d'Abo, 
Jay O. Sanders, 
John Terry","/name/nm0000430/,/name/nm0001882/,/name/nm0761587/,/name/nm0856012/",10447.0,17725500.0,Comedy, Family, Sport
tt0265662,The Rookie,2002,G,127 min,6.9,A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.,John Lee Hancock,/name/nm0359387/,"Dennis Quaid, 
JD Evermore, 
Rachel Griffiths, 
Jay Hernandez","/name/nm0000598/,/name/nm0263625/,/name/nm0341737/,/name/nm0379596/",35528.0,75600072.0,Drama, Family, Sport
